Episode Number,Reward Sum,Running Reward
1701,-20.0,-20.41831473035437
1702,-19.0,-20.40413158305083
1703,-19.0,-20.390090267220323
1704,-20.0,-20.38618936454812
1705,-20.0,-20.382327470902638
1706,-21.0,-20.38850419619361
1707,-18.0,-20.364619154231676
1708,-19.0,-20.35097296268936
1709,-21.0,-20.357463233062468
1710,-21.0,-20.363888600731844
1711,-21.0,-20.370249714724526
1712,-21.0,-20.376547217577283
1713,-21.0,-20.38278174540151
1714,-21.0,-20.388953927947494
1715,-19.0,-20.37506438866802
1716,-20.0,-20.371313744781336
1717,-21.0,-20.377600607333523
1718,-21.0,-20.383824601260187
1719,-19.0,-20.369986355247587
1720,-20.0,-20.36628649169511
1721,-21.0,-20.37262362677816
1722,-19.0,-20.358897390510382
1723,-20.0,-20.355308416605276
1724,-21.0,-20.361755332439223
1725,-20.0,-20.35813777911483
1726,-20.0,-20.35455640132368
1727,-19.0,-20.341010837310446
1728,-20.0,-20.33760072893734
1729,-21.0,-20.344224721647965
1730,-21.0,-20.350782474431487
1731,-20.0,-20.347274649687172
1732,-21.0,-20.353801903190302
1733,-20.0,-20.350263884158398
1734,-21.0,-20.356761245316815
1735,-21.0,-20.36319363286365
1736,-19.0,-20.349561696535012
1737,-21.0,-20.35606607956966
1738,-19.0,-20.342505418773964
1739,-20.0,-20.339080364586223
1740,-20.0,-20.33568956094036
1741,-20.0,-20.332332665330956
1742,-21.0,-20.33900933867765
1743,-21.0,-20.345619245290873
1744,-20.0,-20.342163052837964
1745,-21.0,-20.348741422309587
1746,-20.0,-20.34525400808649
1747,-20.0,-20.341801468005624
1748,-19.0,-20.328383453325568
1749,-21.0,-20.335099618792313
1750,-21.0,-20.341748622604392
1751,-21.0,-20.34833113637835
1752,-21.0,-20.354847825014566
1753,-18.0,-20.33129934676442
1754,-21.0,-20.337986353296778
1755,-21.0,-20.34460648976381
1756,-21.0,-20.351160424866173
1757,-21.0,-20.357648820617513
1758,-21.0,-20.36407233241134
1759,-21.0,-20.370431609087227
1760,-20.0,-20.366727292996355
1761,-21.0,-20.373060020066394
1762,-21.0,-20.37932941986573
1763,-21.0,-20.385536125667073
1764,-21.0,-20.391680764410403
1765,-19.0,-20.377763956766298
1766,-20.0,-20.373986317198636
1767,-20.0,-20.37024645402665
1768,-21.0,-20.376543989486382
1769,-20.0,-20.37277854959152
1770,-21.0,-20.379050764095606
1771,-20.0,-20.37526025645465
1772,-21.0,-20.381507653890104
1773,-21.0,-20.387692577351203
1774,-21.0,-20.393815651577693
1775,-21.0,-20.39987749506192
1776,-19.0,-20.3858787201113
1777,-20.0,-20.382019932910186
1778,-21.0,-20.388199733581086
1779,-21.0,-20.394317736245277
1780,-21.0,-20.400374558882824
1781,-21.0,-20.406370813293996
1782,-20.0,-20.402307105161057
1783,-20.0,-20.398284034109444
1784,-21.0,-20.40430119376835
1785,-21.0,-20.410258181830667
1786,-21.0,-20.41615560001236
1787,-20.0,-20.411994044012236
1788,-21.0,-20.417874103572114
1789,-20.0,-20.41369536253639
1790,-20.0,-20.409558408911025
1791,-21.0,-20.415462824821915
1792,-21.0,-20.421308196573698
1793,-21.0,-20.427095114607962
1794,-20.0,-20.422824163461883
1795,-21.0,-20.428595921827263
1796,-21.0,-20.434309962608992
1797,-20.0,-20.4299668629829
1798,-21.0,-20.435667194353073
1799,-21.0,-20.44131052240954
1800,-21.0,-20.446897417185447
1801,-20.0,-20.44242844301359
1802,-19.0,-20.428004158583455
1803,-21.0,-20.43372411699762
1804,-21.0,-20.439386875827644
1805,-21.0,-20.444993007069368
1806,-21.0,-20.450543076998674
1807,-21.0,-20.456037646228687
1808,-20.0,-20.4514772697664
1809,-21.0,-20.456962497068737
1810,-21.0,-20.46239287209805
1811,-21.0,-20.46776894337707
1812,-21.0,-20.4730912539433
1813,-21.0,-20.478360341403867
1814,-20.0,-20.473576737989827
1815,-20.0,-20.46884097060993
1816,-21.0,-20.47415256090383
1817,-20.0,-20.46941103529479
1818,-20.0,-20.46471692494184
1819,-19.0,-20.45006975569242
1820,-21.0,-20.4555690581355
1821,-21.0,-20.461013367554145
1822,-21.0,-20.466403233878605
1823,-21.0,-20.47173920153982
1824,-21.0,-20.477021809524423
1825,-20.0,-20.472251591429178
1826,-19.0,-20.457529075514888
1827,-20.0,-20.45295378475974
1828,-20.0,-20.44842424691214
1829,-19.0,-20.43394000444302
1830,-21.0,-20.439600604398592
1831,-21.0,-20.445204598354607
1832,-21.0,-20.45075255237106
1833,-21.0,-20.456245026847352
1834,-21.0,-20.46168257657888
1835,-20.0,-20.45706575081309
1836,-21.0,-20.46249509330496
1837,-21.0,-20.46787014237191
1838,-21.0,-20.47319144094819
1839,-20.0,-20.46845952653871
1840,-20.0,-20.46377493127332
1841,-21.0,-20.469137181960587
1842,-20.0,-20.46444581014098
1843,-17.0,-20.429801352039572
1844,-20.0,-20.425503338519174
1845,-20.0,-20.421248305133982
1846,-21.0,-20.427035822082644
1847,-21.0,-20.432765463861816
1848,-19.0,-20.4184378092232
1849,-20.0,-20.414253431130966
1850,-20.0,-20.410110896819656
1851,-21.0,-20.41600978785146
1852,-20.0,-20.411849689972946
1853,-18.0,-20.387731193073215
1854,-21.0,-20.393853881142483
1855,-21.0,-20.39991534233106
1856,-20.0,-20.395916188907748
1857,-20.0,-20.39195702701867
1858,-21.0,-20.398037456748483
1859,-19.0,-20.384057082181
1860,-21.0,-20.39021651135919
1861,-21.0,-20.396314346245596
1862,-19.0,-20.38235120278314
1863,-20.0,-20.37852769075531
1864,-20.0,-20.374742413847756
1865,-20.0,-20.370994989709278
1866,-21.0,-20.377285039812186
1867,-20.0,-20.373512189414065
1868,-21.0,-20.379777067519925
1869,-21.0,-20.385979296844727
1870,-20.0,-20.38211950387628
1871,-21.0,-20.388298308837516
1872,-21.0,-20.39441532574914
1873,-21.0,-20.40047117249165
1874,-21.0,-20.406466460766733
1875,-20.0,-20.402401796159065
1876,-21.0,-20.408377778197476
1877,-21.0,-20.414294000415502
1878,-20.0,-20.410151060411348
1879,-21.0,-20.416049549807234
1880,-21.0,-20.421889054309162
1881,-20.0,-20.41767016376607
1882,-21.0,-20.42349346212841
1883,-21.0,-20.429258527507127
1884,-21.0,-20.434965942232058
1885,-21.0,-20.44061628280974
1886,-21.0,-20.446210119981643
1887,-20.0,-20.441748018781826
1888,-21.0,-20.44733053859401
1889,-21.0,-20.45285723320807
1890,-21.0,-20.458328660875992
1891,-20.0,-20.453745374267232
1892,-20.0,-20.449207920524557
1893,-20.0,-20.44471584131931
1894,-20.0,-20.44026868290612
1895,-21.0,-20.445865996077057
1896,-20.0,-20.441407336116285
1897,-20.0,-20.43699326275512
1898,-19.0,-20.42262333012757
1899,-20.0,-20.418397096826293
1900,-21.0,-20.42421312585803
1901,-19.0,-20.40997099459945
1902,-21.0,-20.415871284653456
1903,-21.0,-20.42171257180692
1904,-21.0,-20.42749544608885
1905,-21.0,-20.433220491627964
1906,-19.0,-20.418888286711685
1907,-21.0,-20.424699403844567
1908,-18.0,-20.40045240980612
1909,-21.0,-20.40644788570806
1910,-20.0,-20.40238340685098
1911,-21.0,-20.40835957278247
1912,-19.0,-20.394275977054647
1913,-21.0,-20.4003332172841
1914,-19.0,-20.38632988511126
1915,-21.0,-20.39246658626015
1916,-21.0,-20.398541920397548
1917,-18.0,-20.374556501193574
1918,-21.0,-20.38081093618164
1919,-20.0,-20.377002826819822
1920,-20.0,-20.373232798551623
1921,-21.0,-20.379500470566107
1922,-21.0,-20.385705465860447
1923,-21.0,-20.391848411201842
1924,-21.0,-20.397929927089823
1925,-21.0,-20.403950627818926
1926,-20.0,-20.399911121540736
1927,-20.0,-20.39591201032533
1928,-21.0,-20.401952890222077
1929,-20.0,-20.397933361319854
1930,-21.0,-20.403954027706657
1931,-21.0,-20.409914487429592
1932,-21.0,-20.415815342555298
1933,-21.0,-20.421657189129746
1934,-20.0,-20.417440617238448
1935,-21.0,-20.423266211066064
1936,-21.0,-20.429033548955402
1937,-21.0,-20.43474321346585
1938,-21.0,-20.440395781331194
1939,-20.0,-20.43599182351788
1940,-21.0,-20.4416319052827
1941,-21.0,-20.447215586229873
1942,-21.0,-20.452743430367576
1943,-20.0,-20.4482159960639
1944,-20.0,-20.44373383610326
1945,-21.0,-20.44929649774223
1946,-21.0,-20.454803532764807
1947,-20.0,-20.45025549743716
1948,-21.0,-20.455752942462787
1949,-21.0,-20.46119541303816
1950,-21.0,-20.466583458907778
1951,-20.0,-20.461917624318698
1952,-21.0,-20.46729844807551
1953,-21.0,-20.472625463594756
1954,-20.0,-20.46789920895881
1955,-19.0,-20.453220216869223
1956,-20.0,-20.44868801470053
1957,-20.0,-20.444201134553524
1958,-21.0,-20.44975912320799
1959,-20.0,-20.44526153197591
1960,-19.0,-20.43080891665615
1961,-18.0,-20.406500827489587
1962,-20.0,-20.40243581921469
1963,-20.0,-20.398411461022544
1964,-18.0,-20.37442734641232
1965,-21.0,-20.380683072948194
1966,-21.0,-20.38687624221871
1967,-21.0,-20.393007479796527
1968,-20.0,-20.38907740499856
1969,-20.0,-20.385186630948574
1970,-21.0,-20.39133476463909
1971,-21.0,-20.3974214169927
1972,-21.0,-20.403447202822772
1973,-21.0,-20.409412730794546
1974,-20.0,-20.4053186034866
1975,-19.0,-20.391265417451734
1976,-21.0,-20.39735276327722
1977,-20.0,-20.393379235644446
1978,-21.0,-20.399445443288002
1979,-21.0,-20.405450988855122
1980,-21.0,-20.411396478966573
1981,-19.0,-20.397282514176908
1982,-21.0,-20.40330968903514
1983,-19.0,-20.38927659214479
1984,-19.0,-20.37538382622334
1985,-17.0,-20.34162998796111
1986,-19.0,-20.3282136880815
1987,-21.0,-20.334931551200686
1988,-20.0,-20.33158223568868
1989,-20.0,-20.32826641333179
1990,-21.0,-20.33498374919847
1991,-20.0,-20.331633911706486
1992,-21.0,-20.33831757258942
1993,-20.0,-20.334934396863527
1994,-21.0,-20.341585052894892
1995,-21.0,-20.348169202365945
1996,-20.0,-20.344687510342286
1997,-21.0,-20.351240635238863
1998,-20.0,-20.347728228886474
1999,-21.0,-20.35425094659761
2000,-21.0,-20.360708437131635
2001,-20.0,-20.357101352760317
2002,-20.0,-20.353530339232712
2003,-21.0,-20.359995035840385
2004,-19.0,-20.346395085481984
2005,-19.0,-20.332931134627163
2006,-18.0,-20.30960182328089
2007,-20.0,-20.30650580504808
2008,-21.0,-20.3134407469976
2009,-18.0,-20.290306339527625
2010,-20.0,-20.28740327613235
2011,-21.0,-20.294529243371027
2012,-20.0,-20.291583950937316
2013,-21.0,-20.298668111427943
2014,-21.0,-20.305681430313665
2015,-21.0,-20.31262461601053
2016,-21.0,-20.319498369850425
2017,-18.0,-20.29630338615192
2018,-21.0,-20.3033403522904
2019,-21.0,-20.310306948767497
2020,-21.0,-20.317203879279823
2021,-20.0,-20.314031840487026
2022,-18.0,-20.290891522082156
2023,-18.0,-20.267982606861334
2024,-20.0,-20.26530278079272
2025,-21.0,-20.272649752984794
2026,-19.0,-20.259923255454947
2027,-20.0,-20.257324022900395
2028,-21.0,-20.264750782671392
2029,-20.0,-20.262103274844677
2030,-20.0,-20.25948224209623
2031,-21.0,-20.266887419675268
2032,-21.0,-20.274218545478515
2033,-21.0,-20.28147636002373
2034,-21.0,-20.288661596423495
2035,-18.0,-20.26577498045926
2036,-20.0,-20.263117230654665
2037,-21.0,-20.27048605834812
2038,-21.0,-20.27778119776464
2039,-20.0,-20.27500338578699
2040,-20.0,-20.27225335192912
2041,-19.0,-20.25953081840983
2042,-20.0,-20.25693551022573
2043,-21.0,-20.264366155123472
2044,-20.0,-20.261722493572236
2045,-21.0,-20.269105268636515
2046,-20.0,-20.26641421595015
2047,-20.0,-20.263750073790646
2048,-20.0,-20.26111257305274
2049,-21.0,-20.268501447322212
2050,-20.0,-20.26581643284899
2051,-20.0,-20.2631582685205
2052,-20.0,-20.260526685835295
2053,-21.0,-20.267921418976943
2054,-20.0,-20.265242204787175
2055,-21.0,-20.272589782739303
2056,-20.0,-20.26986388491191
2057,-21.0,-20.27716524606279
2058,-21.0,-20.28439359360216
2059,-21.0,-20.29154965766614
2060,-21.0,-20.298634161089478
2061,-20.0,-20.29564781947858
2062,-20.0,-20.292691341283795
2063,-21.0,-20.299764427870958
2064,-19.0,-20.28676678359225
2065,-20.0,-20.283899115756327
2066,-21.0,-20.291060124598765
2067,-21.0,-20.298149523352777
2068,-20.0,-20.29516802811925
2069,-20.0,-20.292216347838057
2070,-20.0,-20.289294184359676
2071,-20.0,-20.286401242516078
2072,-20.0,-20.283537230090918
2073,-21.0,-20.29070185779001
2074,-21.0,-20.29779483921211
2075,-20.0,-20.294816890819988
2076,-21.0,-20.301868721911788
2077,-21.0,-20.30885003469267
2078,-21.0,-20.315761534345746
2079,-21.0,-20.32260391900229
2080,-20.0,-20.319377879812265
2081,-20.0,-20.31618410101414
2082,-20.0,-20.313022260003997
2083,-21.0,-20.319892037403957
2084,-21.0,-20.32669311702992
2085,-21.0,-20.33342618585962
2086,-20.0,-20.33009192400102
2087,-21.0,-20.33679100476101
2088,-19.0,-20.3234230947134
2089,-21.0,-20.330188863766267
2090,-21.0,-20.336886975128603
2091,-20.0,-20.333518105377316
2092,-21.0,-20.340182924323543
2093,-21.0,-20.346781095080306
2094,-21.0,-20.353313284129502
2095,-21.0,-20.35978015128821
2096,-19.0,-20.34618234977533
2097,-21.0,-20.352720526277576
2098,-21.0,-20.3591933210148
2099,-21.0,-20.365601387804652
2100,-19.0,-20.351945373926608
2101,-21.0,-20.358425920187344
2102,-19.0,-20.34484166098547
2103,-20.0,-20.341393244375613
2104,-21.0,-20.34797931193186
2105,-21.0,-20.354499518812542
2106,-19.0,-20.34095452362442
2107,-20.0,-20.337544978388173
2108,-20.0,-20.334169528604292
2109,-21.0,-20.34082783331825
2110,-21.0,-20.34741955498507
2111,-20.0,-20.343945359435217
2112,-21.0,-20.350505905840865
2113,-21.0,-20.35700084678246
2114,-21.0,-20.363430838314635
2115,-20.0,-20.359796529931486
2116,-20.0,-20.35619856463217
2117,-20.0,-20.352636578985848
2118,-20.0,-20.34911021319599
2119,-19.0,-20.33561911106403
2120,-21.0,-20.34226291995339
2121,-20.0,-20.338840290753858
2122,-20.0,-20.335451887846318
2123,-20.0,-20.332097368967855
2124,-21.0,-20.338776395278177
2125,-19.0,-20.325388631325396
2126,-21.0,-20.33213474501214
2127,-20.0,-20.32881339756202
2128,-20.0,-20.3255252635864
2129,-21.0,-20.332270010950538
2130,-20.0,-20.32894731084103
2131,-21.0,-20.335657837732622
2132,-21.0,-20.342301259355295
2133,-18.0,-20.31887824676174
2134,-21.0,-20.325689464294125
2135,-20.0,-20.322432569651184
2136,-21.0,-20.329208243954675
2137,-21.0,-20.33591616151513
2138,-19.0,-20.32255699989998
2139,-19.0,-20.309331429900983
2140,-17.0,-20.276238115601974
2141,-21.0,-20.283475734445954
2142,-21.0,-20.290640977101496
2143,-18.0,-20.267734567330482
2144,-21.0,-20.27505722165718
2145,-19.0,-20.262306649440607
2146,-20.0,-20.2596835829462
2147,-20.0,-20.257086747116738
2148,-21.0,-20.26451587964557
2149,-21.0,-20.271870720849115
2150,-21.0,-20.279152013640626
2151,-21.0,-20.28636049350422
2152,-21.0,-20.293496888569177
2153,-21.0,-20.300561919683485
2154,-21.0,-20.307556300486652
2155,-21.0,-20.314480737481787
2156,-20.0,-20.311335930106967
2157,-20.0,-20.308222570805896
2158,-20.0,-20.305140345097836
2159,-20.0,-20.302088941646858
2160,-20.0,-20.29906805223039
2161,-20.0,-20.296077371708083
2162,-21.0,-20.303116597991004
2163,-21.0,-20.310085432011093
2164,-21.0,-20.31698457769098
2165,-20.0,-20.31381473191407
2166,-21.0,-20.32067658459493
2167,-21.0,-20.327469818748984
2168,-21.0,-20.334195120561496
2169,-21.0,-20.34085316935588
2170,-21.0,-20.347444637662324
2171,-21.0,-20.3539701912857
2172,-18.0,-20.330430489372844
2173,-20.0,-20.327126184479116
2174,-18.0,-20.303854922634326
2175,-21.0,-20.310816373407985
2176,-19.0,-20.297708209673907
2177,-20.0,-20.294731127577165
2178,-21.0,-20.301783816301395
2179,-21.0,-20.308765978138382
2180,-21.0,-20.315678318356998
2181,-21.0,-20.32252153517343
2182,-21.0,-20.329296319821694
2183,-21.0,-20.33600335662348
2184,-21.0,-20.342643323057246
2185,-20.0,-20.339216889826673
2186,-21.0,-20.34582472092841
2187,-20.0,-20.342366473719125
2188,-21.0,-20.348942808981935
2189,-21.0,-20.355453380892115
2190,-21.0,-20.361898847083193
2191,-21.0,-20.36827985861236
2192,-19.0,-20.35459706002624
2193,-21.0,-20.361051089425978
2194,-18.0,-20.337440578531716
2195,-21.0,-20.3440661727464
2196,-21.0,-20.350625511018936
2197,-20.0,-20.347119255908748
2198,-21.0,-20.35364806334966
2199,-21.0,-20.360111582716165
2200,-21.0,-20.366510466889004
2201,-21.0,-20.372845362220115
2202,-21.0,-20.379116908597915
2203,-20.0,-20.375325739511936
2204,-21.0,-20.381572482116816
2205,-20.0,-20.377756757295646
2206,-19.0,-20.36397918972269
2207,-21.0,-20.370339397825465
2208,-21.0,-20.37663600384721
2209,-20.0,-20.372869643808738
2210,-19.0,-20.35914094737065
2211,-21.0,-20.365549537896946
2212,-21.0,-20.371894042517976
2213,-21.0,-20.378175102092797
2214,-20.0,-20.37439335107187
2215,-21.0,-20.380649417561152
2216,-20.0,-20.37684292338554
2217,-21.0,-20.383074494151685
2218,-20.0,-20.37924374921017
2219,-21.0,-20.385451311718068
2220,-21.0,-20.391596798600887
2221,-21.0,-20.397680830614878
2222,-20.0,-20.39370402230873
2223,-20.0,-20.38976698208564
2224,-20.0,-20.38586931226478
2225,-21.0,-20.392010619142134
2226,-20.0,-20.38809051295071
2227,-21.0,-20.394209607821203
2228,-20.0,-20.39026751174299
2229,-21.0,-20.396364836625562
2230,-21.0,-20.402401188259308
2231,-21.0,-20.408377176376714
2232,-21.0,-20.41429340461295
2233,-20.0,-20.41015047056682
2234,-19.0,-20.39604896586115
2235,-20.0,-20.392088476202538
2236,-19.0,-20.378167591440512
2237,-21.0,-20.384385915526106
2238,-21.0,-20.390542056370847
2239,-21.0,-20.39663663580714
2240,-20.0,-20.39267026944907
2241,-20.0,-20.388743566754577
2242,-21.0,-20.39485613108703
2243,-20.0,-20.39090756977616
2244,-21.0,-20.3969984940784
2245,-20.0,-20.393028509137615
2246,-20.0,-20.389098224046236
2247,-19.0,-20.375207241805775
2248,-21.0,-20.381455169387717
2249,-21.0,-20.38764061769384
2250,-21.0,-20.393764211516903
2251,-21.0,-20.399826569401736
2252,-21.0,-20.405828303707718
2253,-21.0,-20.41177002067064
2254,-20.0,-20.407652320463935
2255,-21.0,-20.413575797259295
2256,-21.0,-20.4194400392867
2257,-21.0,-20.425245638893834
2258,-20.0,-20.420993182504894
2259,-19.0,-20.406783250679847
2260,-20.0,-20.40271541817305
2261,-21.0,-20.40868826399132
2262,-21.0,-20.414601381351407
2263,-19.0,-20.400455367537894
2264,-21.0,-20.406450813862516
2265,-21.0,-20.412386305723892
2266,-21.0,-20.418262442666652
2267,-20.0,-20.414079818239983
2268,-21.0,-20.419939020057583
2269,-20.0,-20.415739629857008
2270,-21.0,-20.42158223355844
2271,-21.0,-20.427366411222856
2272,-20.0,-20.423092747110626
2273,-21.0,-20.428861819639522
2274,-21.0,-20.43457320144313
2275,-21.0,-20.4402274694287
2276,-18.0,-20.41582519473441
2277,-18.0,-20.391666942787065
2278,-18.0,-20.367750273359196
2279,-18.0,-20.344072770625605
2280,-20.0,-20.34063204291935
2281,-20.0,-20.337225722490153
2282,-21.0,-20.34385346526525
2283,-21.0,-20.3504149306126
2284,-21.0,-20.356910781306475
2285,-21.0,-20.363341673493412
2286,-21.0,-20.36970825675848
2287,-21.0,-20.376011174190893
2288,-18.0,-20.352251062448982
2289,-20.0,-20.34872855182449
2290,-21.0,-20.355241266306244
2291,-21.0,-20.361688853643184
2292,-21.0,-20.368071965106754
2293,-20.0,-20.364391245455685
2294,-21.0,-20.37074733300113
2295,-18.0,-20.347039859671117
2296,-21.0,-20.353569461074407
2297,-20.0,-20.350033766463664
2298,-21.0,-20.35653342879903
2299,-21.0,-20.36296809451104
2300,-21.0,-20.36933841356593
2301,-21.0,-20.375645029430274
2302,-21.0,-20.38188857913597
2303,-18.0,-20.35806969334461
2304,-20.0,-20.354488996411163
2305,-21.0,-20.360944106447054
2306,-21.0,-20.367334665382582
2307,-20.0,-20.363661318728756
2308,-21.0,-20.370024705541468
2309,-21.0,-20.376324458486053
2310,-21.0,-20.382561213901194
2311,-19.0,-20.368735601762182
2312,-20.0,-20.36504824574456
2313,-19.0,-20.351397763287117
2314,-21.0,-20.35788378565425
2315,-21.0,-20.364304947797706
2316,-21.0,-20.370661898319728
2317,-19.0,-20.356955279336532
2318,-21.0,-20.363385726543168
2319,-21.0,-20.36975186927774
2320,-21.0,-20.376054350584962
2321,-21.0,-20.38229380707911
2322,-17.0,-20.348470869008324
2323,-21.0,-20.35498616031824
2324,-21.0,-20.36143629871506
2325,-21.0,-20.36782193572791
2326,-21.0,-20.374143716370632
2327,-21.0,-20.380402279206926
2328,-21.0,-20.386598256414857
2329,-21.0,-20.392732273850708
2330,-20.0,-20.3888049511122
2331,-19.0,-20.37491690160108
2332,-20.0,-20.371167732585068
2333,-21.0,-20.377456055259216
2334,-21.0,-20.383681494706625
2335,-21.0,-20.38984467975956
2336,-21.0,-20.395946232961965
2337,-20.0,-20.391986770632343
2338,-21.0,-20.398066902926022
2339,-21.0,-20.404086233896763
2340,-19.0,-20.390045371557797
2341,-20.0,-20.386144917842216
2342,-21.0,-20.392283468663795
2343,-20.0,-20.388360633977157
2344,-20.0,-20.384477027637384
2345,-21.0,-20.390632257361013
2346,-20.0,-20.386725934787403
2347,-21.0,-20.39285867543953
2348,-21.0,-20.398930088685137
2349,-21.0,-20.404940787798285
2350,-19.0,-20.390891379920305
2351,-21.0,-20.396982466121102
2352,-21.0,-20.403012641459892
2353,-21.0,-20.408982515045295
2354,-20.0,-20.40489268989484
2355,-20.0,-20.40084376299589
2356,-19.0,-20.386835325365933
2357,-20.0,-20.38296697211227
2358,-20.0,-20.379137302391147
2359,-20.0,-20.375345929367235
2360,-21.0,-20.381592470073564
2361,-19.0,-20.36777654537283
2362,-20.0,-20.3640987799191
2363,-21.0,-20.37045779211991
2364,-21.0,-20.37675321419871
2365,-21.0,-20.382985682056724
2366,-19.0,-20.369155825236156
2367,-20.0,-20.365464266983793
2368,-21.0,-20.371809624313954
2369,-20.0,-20.368091528070813
2370,-21.0,-20.374410612790108
2371,-19.0,-20.36066650666221
2372,-21.0,-20.367059841595587
2373,-21.0,-20.37338924317963
2374,-21.0,-20.379655350747836
2375,-19.0,-20.36585879724036
2376,-18.0,-20.342200209267958
2377,-20.0,-20.338778207175277
2378,-21.0,-20.345390425103524
2379,-21.0,-20.35193652085249
2380,-20.0,-20.348417155643965
2381,-21.0,-20.354932984087526
2382,-20.0,-20.35138365424665
2383,-20.0,-20.347869817704183
2384,-21.0,-20.35439111952714
2385,-21.0,-20.36084720833187
2386,-21.0,-20.367238736248552
2387,-17.0,-20.33356634888607
2388,-21.0,-20.34023068539721
2389,-19.0,-20.326828378543237
2390,-20.0,-20.323560094757802
2391,-19.0,-20.310324493810224
2392,-20.0,-20.30722124887212
2393,-18.0,-20.2841490363834
2394,-19.0,-20.271307546019568
2395,-21.0,-20.278594470559373
2396,-20.0,-20.27580852585378
2397,-20.0,-20.27305044059524
2398,-21.0,-20.28031993618929
2399,-21.0,-20.2875167368274
2400,-21.0,-20.294641569459127
2401,-19.0,-20.281695153764538
2402,-21.0,-20.288878202226893
2403,-20.0,-20.285989420204622
2404,-20.0,-20.283129526002575
2405,-19.0,-20.27029823074255
2406,-20.0,-20.267595248435125
2407,-21.0,-20.274919295950774
2408,-20.0,-20.272170102991264
2409,-21.0,-20.279448401961353
2410,-20.0,-20.27665391794174
2411,-21.0,-20.283887378762323
2412,-21.0,-20.2910485049747
2413,-21.0,-20.298138019924952
2414,-21.0,-20.305156639725702
2415,-18.0,-20.282105073328445
2416,-21.0,-20.28928402259516
2417,-21.0,-20.29639118236921
2418,-21.0,-20.30342727054552
2419,-20.0,-20.300392997840063
2420,-19.0,-20.287389067861664
2421,-20.0,-20.284515177183046
2422,-21.0,-20.291670025411214
2423,-21.0,-20.298753325157104
2424,-21.0,-20.305765791905532
2425,-21.0,-20.312708133986476
2426,-21.0,-20.319581052646612
2427,-21.0,-20.326385242120146
2428,-21.0,-20.333121389698945
2429,-20.0,-20.329790175801953
2430,-21.0,-20.336492274043934
2431,-20.0,-20.333127351303492
2432,-20.0,-20.329796077790455
2433,-19.0,-20.31649811701255
2434,-20.0,-20.313333135842424
2435,-19.0,-20.300199804484002
2436,-21.0,-20.307197806439163
2437,-17.0,-20.27412582837477
2438,-20.0,-20.271384570091023
2439,-19.0,-20.258670724390115
2440,-20.0,-20.25608401714621
2441,-21.0,-20.26352317697475
2442,-21.0,-20.270887945205004
2443,-19.0,-20.258179065752955
2444,-21.0,-20.265597275095427
2445,-20.0,-20.262941302344473
2446,-20.0,-20.260311889321027
2447,-19.0,-20.247708770427817
2448,-21.0,-20.25523168272354
2449,-21.0,-20.262679365896304
2450,-19.0,-20.25005257223734
2451,-20.0,-20.247552046514965
2452,-21.0,-20.255076526049816
2453,-21.0,-20.26252576078932
2454,-17.0,-20.22990050318143
2455,-21.0,-20.237601498149616
2456,-19.0,-20.22522548316812
2457,-20.0,-20.22297322833644
2458,-19.0,-20.210743496053077
2459,-18.0,-20.188636061092545
2460,-20.0,-20.18674970048162
2461,-21.0,-20.194882203476805
2462,-20.0,-20.192933381442035
2463,-21.0,-20.201004047627617
2464,-21.0,-20.20899400715134
2465,-19.0,-20.196904067079828
2466,-20.0,-20.194935026409027
2467,-21.0,-20.202985676144937
2468,-21.0,-20.21095581938349
2469,-21.0,-20.218846261189654
2470,-21.0,-20.226657798577758
2471,-21.0,-20.23439122059198
2472,-21.0,-20.242047308386063
2473,-20.0,-20.2396268353022
2474,-21.0,-20.247230566949177
2475,-20.0,-20.244758261279685
2476,-21.0,-20.252310678666888
2477,-21.0,-20.25978757188022
2478,-20.0,-20.25718969616142
2479,-21.0,-20.264617799199804
2480,-20.0,-20.261971621207806
2481,-21.0,-20.26935190499573
2482,-21.0,-20.276658385945773
2483,-20.0,-20.273891802086315
2484,-20.0,-20.27115288406545
2485,-20.0,-20.268441355224795
2486,-21.0,-20.275756941672547
2487,-21.0,-20.282999372255823
2488,-19.0,-20.270169378533264
2489,-20.0,-20.26746768474793
2490,-21.0,-20.274793007900453
2491,-21.0,-20.282045077821447
2492,-18.0,-20.25922462704323
2493,-21.0,-20.2666323807728
2494,-21.0,-20.273966056965072
2495,-21.0,-20.28122639639542
2496,-19.0,-20.26841413243147
2497,-21.0,-20.275729991107156
2498,-20.0,-20.272972691196085
2499,-21.0,-20.280242964284124
2500,-20.0,-20.277440534641283
2501,-19.0,-20.26466612929487
2502,-21.0,-20.272019468001922
2503,-21.0,-20.279299273321904
2504,-20.0,-20.276506280588684
2505,-20.0,-20.273741217782796
2506,-21.0,-20.281003805604968
2507,-20.0,-20.278193767548917
2508,-20.0,-20.275411829873427
2509,-19.0,-20.262657711574693
2510,-21.0,-20.270031134458947
2511,-20.0,-20.267330823114357
2512,-18.0,-20.24465751488321
2513,-21.0,-20.25221093973438
2514,-20.0,-20.249688830337035
2515,-20.0,-20.247191942033663
2516,-20.0,-20.244720022613325
2517,-21.0,-20.252272822387194
2518,-20.0,-20.24975009416332
2519,-21.0,-20.25725259322169
2520,-20.0,-20.25468006728947
2521,-20.0,-20.252133266616575
2522,-20.0,-20.24961193395041
