Episode Number,Reward Sum,Running Reward
7147,-19,-19.85524873
7148,-20,-19.85669624
7149,-21,-19.86812928
7150,-19,-19.85944798
7151,-21,-19.8708535
7152,-18,-19.85214497
7153,-20,-19.85362352
7154,-20,-19.85508728
7155,-20,-19.85653641
7156,-19,-19.84797105
7157,-21,-19.85949134
7158,-20,-19.86089642
7159,-21,-19.87228746
7160,-20,-19.87356458
7161,-21,-19.88482894
7162,-20,-19.88598065
7163,-21,-19.89712084
7164,-20,-19.89814963
7165,-21,-19.90916814
7166,-20,-19.91007646
7167,-21,-19.92097569
7168,-21,-19.93176594
7169,-21,-19.94244828
7170,-21,-19.95302379
7171,-17,-19.92349356
7172,-19,-19.91425862
7173,-19,-19.90511603
7174,-19,-19.89606487
7175,-21,-19.90710422
7176,-21,-19.91803318
7177,-20,-19.91885285
7178,-19,-19.90966432
7179,-20,-19.91056768
7180,-20,-19.911462
7181,-21,-19.92234738
7182,-21,-19.93312391
7183,-20,-19.93379267
7184,-21,-19.94445474
7185,-19,-19.9350102
7186,-21,-19.94566009
7187,-21,-19.95620349
7188,-21,-19.96664146
7189,-20,-19.96697504
7190,-18,-19.94730529
7191,-20,-19.94783224
7192,-18,-19.92835392
7193,-20,-19.92907038
7194,-19,-19.91977967
7195,-21,-19.93058188
7196,-19,-19.92127606
7197,-16,-19.8820633
7198,-19,-19.87324266
7199,-20,-19.87451024
7200,-19,-19.86576514
7201,-21,-19.87710748
7202,-21,-19.88833641
7203,-19,-19.87945305
7204,-18,-19.86065852
7205,-21,-19.87205193
7206,-18,-19.85333141
7207,-18,-19.8347981
7208,-21,-19.84645012
7209,-17,-19.81798561
7210,-21,-19.82980576
7211,-21,-19.8415077
7212,-21,-19.85309262
7213,-21,-19.8645617
7214,-20,-19.86591608
7215,-21,-19.87725692
7216,-20,-19.87848435
7217,-21,-19.88969951
7218,-19,-19.88080251
7219,-20,-19.88199449
7220,-20,-19.88317454
7221,-16,-19.8443428
7222,-20,-19.84589937
7223,-21,-19.85744037
7224,-21,-19.86886597
7225,-21,-19.88017731
7226,-21,-19.89137554
7227,-20,-19.89246178
7228,-21,-19.90353717
7229,-19,-19.89450179
7230,-21,-19.90555678
7231,-20,-19.90650121
7232,-21,-19.9174362
7233,-18,-19.89826183
7234,-20,-19.89927922
7235,-21,-19.91028642
7236,-21,-19.92118356
7237,-19,-19.91197172
7238,-19,-19.90285201
7239,-21,-19.91382349
7240,-18,-19.89468525
7241,-19,-19.8857384
7242,-19,-19.87688101
7243,-20,-19.8781122
7244,-18,-19.85933108
7245,-17,-19.83073777
7246,-20,-19.83243039
7247,-18,-19.81410609
7248,-19,-19.80596503
7249,-19,-19.79790538
7250,-20,-19.79992633
7251,-21,-19.81192706
7252,-21,-19.82380779
7253,-21,-19.83556971
7254,-20,-19.83721402
7255,-20,-19.83884188
7256,-21,-19.85045346
7257,-20,-19.85194892
7258,-18,-19.83342943
7259,-20,-19.83509514
7260,-18,-19.81674419
7261,-21,-19.82857675
7262,-20,-19.83029098
7263,-21,-19.84198807
7264,-18,-19.82356819
7265,-21,-19.83533251
7266,-18,-19.81697918
7267,-21,-19.82880939
7268,-20,-19.8305213
7269,-20,-19.83221608
7270,-19,-19.82389392
7271,-17,-19.79565498
7272,-20,-19.79769843
7273,-17,-19.76972145
7274,-21,-19.78202423
7275,-19,-19.77420399
7276,-19,-19.76646195
7277,-20,-19.76879733
7278,-21,-19.78110936
7279,-19,-19.77329826
7280,-20,-19.77556528
7281,-20,-19.77780963
7282,-20,-19.78003153
7283,-18,-19.76223122
7284,-21,-19.77460891
7285,-20,-19.77686282
7286,-20,-19.77909419
7287,-20,-19.78130325
7288,-21,-19.79349021
7289,-20,-19.79555531
7290,-19,-19.78759976
7291,-20,-19.78972376
7292,-20,-19.79182652
7293,-21,-19.80390826
7294,-21,-19.81586918
7295,-21,-19.82771048
7296,-21,-19.83943338
7297,-21,-19.85103905
7298,-20,-19.85252865
7299,-18,-19.83400337
7300,-20,-19.83566333
7301,-19,-19.8273067
7302,-21,-19.83903363
7303,-21,-19.8506433
7304,-19,-19.84213687
7305,-21,-19.8537155
7306,-21,-19.86517834
7307,-19,-19.85652656
7308,-19,-19.84796129
7309,-20,-19.84948168
7310,-19,-19.84098686
7311,-19,-19.83257699
7312,-19,-19.82425122
7313,-21,-19.83600871
7314,-21,-19.84764862
7315,-19,-19.83917214
7316,-21,-19.85078042
7317,-20,-19.85227261
7318,-20,-19.85374989
7319,-18,-19.83521239
7320,-21,-19.84686026
7321,-20,-19.84839166
7322,-21,-19.85990774
7323,-21,-19.87130867
7324,-21,-19.88259558
7325,-21,-19.89376962
7326,-21,-19.90483193
7327,-20,-19.90578361
7328,-20,-19.90672577
7329,-16,-19.86765852
7330,-18,-19.84898193
7331,-19,-19.84049211
7332,-20,-19.84208719
7333,-20,-19.84366632
7334,-21,-19.85522965
7335,-19,-19.84667736
7336,-20,-19.84821058
7337,-17,-19.81972848
7338,-21,-19.83153119
7339,-21,-19.84321588
7340,-21,-19.85478372
7341,-21,-19.86623589
7342,-20,-19.86757353
7343,-20,-19.86889779
7344,-21,-19.88020881
7345,-19,-19.87140673
7346,-21,-19.88269266
7347,-20,-19.88386573
7348,-21,-19.89502707
7349,-21,-19.9060768
7350,-21,-19.91701604
7351,-21,-19.92784588
7352,-21,-19.93856742
7353,-21,-19.94918174
7354,-21,-19.95968993
7355,-21,-19.97009303
7356,-19,-19.9603921
7357,-21,-19.97078817
7358,-21,-19.98108029
7359,-19,-19.97126949
7360,-20,-19.9715568
7361,-20,-19.97184123
7362,-21,-19.98212282
7363,-20,-19.98230159
7364,-21,-19.99247857
7365,-20,-19.99255379
7366,-19,-19.98262825
7367,-21,-19.99280196
7368,-18,-19.97287395
7369,-21,-19.98314521
7370,-21,-19.99331375
7371,-21,-20.00338062
7372,-20,-20.00334681
7373,-19,-19.99331334
7374,-21,-20.00338021
7375,-21,-20.01334641
7376,-20,-20.01321294
7377,-20,-20.01308081
7378,-21,-20.02295
7379,-20,-20.0227205
7380,-19,-20.0124933
7381,-17,-19.98236837
7382,-21,-19.99254468
7383,-20,-19.99261924
7384,-18,-19.97269304
7385,-21,-19.98296611
7386,-19,-19.97313645
7387,-19,-19.96340509
7388,-19,-19.95377104
7389,-20,-19.95423333
7390,-20,-19.95469099
7391,-21,-19.96514408
7392,-20,-19.96549264
7393,-21,-19.97583772
7394,-21,-19.98607934
7395,-20,-19.98621855
7396,-20,-19.98635636
7397,-20,-19.9864928
7398,-20,-19.98662787
7399,-21,-19.99676159
7400,-19,-19.98679397
7401,-21,-19.99692603
7402,-21,-20.00695677
7403,-21,-20.01688721
7404,-21,-20.02671833
7405,-21,-20.03645115
7406,-20,-20.03608664
7407,-21,-20.04572577
7408,-19,-20.03526852
7409,-21,-20.04491583
7410,-19,-20.03446667
7411,-21,-20.044122
7412,-19,-20.03368078
7413,-20,-20.03334398
7414,-21,-20.04301054
7415,-20,-20.04258043
7416,-20,-20.04215463
7417,-20,-20.04173308
7418,-20,-20.04131575
7419,-19,-20.03090259
7420,-20,-20.03059357
7421,-19,-20.02028763
7422,-21,-20.03008476
7423,-21,-20.03978391
7424,-21,-20.04938607
7425,-21,-20.05889221
7426,-20,-20.05830329
7427,-18,-20.03772025
7428,-21,-20.04734305
7429,-21,-20.05686962
7430,-21,-20.06630092
7431,-21,-20.07563791
7432,-20,-20.07488154
7433,-21,-20.08413272
7434,-20,-20.08329139
7435,-17,-20.05245848
7436,-21,-20.06193389
7437,-19,-20.05131456
7438,-19,-20.04080141
7439,-21,-20.0503934
7440,-18,-20.02988946
7441,-19,-20.01959057
7442,-21,-20.02939466
7443,-21,-20.03910071
7444,-20,-20.03870971
7445,-18,-20.01832261
7446,-20,-20.01813938
7447,-21,-20.02795799
7448,-21,-20.03767841
7449,-21,-20.04730163
7450,-20,-20.04682861
7451,-18,-20.02636032
7452,-20,-20.02609672
7453,-20,-20.02583575
7454,-20,-20.0255774
7455,-21,-20.03532162
7456,-19,-20.02496841
7457,-18,-20.00471872
7458,-21,-20.01467153
7459,-21,-20.02452482
7460,-19,-20.01427957
7461,-18,-19.99413678
7462,-21,-20.00419541
7463,-21,-20.01415345
7464,-19,-20.00401192
7465,-21,-20.0139718
7466,-19,-20.00383208
7467,-21,-20.01379376
7468,-20,-20.01365582
7469,-18,-19.99351927
7470,-20,-19.99358407
7471,-21,-20.00364823
7472,-20,-20.00361175
7473,-21,-20.01357563
7474,-21,-20.02343988
7475,-20,-20.02320548
7476,-21,-20.03297342
7477,-21,-20.04264369
7478,-21,-20.05221725
7479,-20,-20.05169508
7480,-17,-20.02117813
7481,-21,-20.03096635
7482,-20,-20.03065668
7483,-18,-20.01035012
7484,-21,-20.02024661
7485,-18,-20.00004415
7486,-20,-20.00004371
7487,-21,-20.01004327
7488,-20,-20.00994284
7489,-21,-20.01984341
7490,-21,-20.02964498
7491,-21,-20.03934853
7492,-19,-20.02895504
7493,-21,-20.03866549
7494,-19,-20.02827883
7495,-21,-20.03799605
7496,-20,-20.03761609
7497,-20,-20.03723993
7498,-21,-20.04686753
7499,-21,-20.05639885
7500,-19,-20.04583486
7501,-21,-20.05537651
7502,-21,-20.06482275
7503,-19,-20.05417452
7504,-19,-20.04363278
7505,-18,-20.02319645
7506,-21,-20.03296448
7507,-21,-20.04263484
7508,-20,-20.04220849
7509,-21,-20.05178641
7510,-21,-20.06126854
7511,-17,-20.03065586
7512,-21,-20.0403493
7513,-21,-20.0499458
7514,-19,-20.03944635
7515,-21,-20.04905188
7516,-20,-20.04856136
7517,-21,-20.05807575
7518,-19,-20.04749499
7519,-21,-20.05702004
7520,-16,-20.01644984
7521,-17,-19.98628534
7522,-21,-19.99642249
7523,-21,-20.00645827
7524,-21,-20.01639368
7525,-21,-20.02622975
7526,-18,-20.00596745
7527,-18,-19.98590777
7528,-20,-19.9860487
7529,-19,-19.97618821
7530,-21,-19.98642633
7531,-19,-19.97656206
7532,-21,-19.98679644
7533,-20,-19.98692848
7534,-18,-19.96705919
7535,-21,-19.9773886
7536,-20,-19.97761472
7537,-19,-19.96783857
7538,-21,-19.97816018
7539,-20,-19.97837858
7540,-21,-19.9885948
7541,-21,-19.99870885
7542,-21,-20.00872176
7543,-21,-20.01863454
7544,-19,-20.0084482
7545,-20,-20.00836371
7546,-20,-20.00828008
7547,-20,-20.00819728
7548,-21,-20.0181153
7549,-18,-19.99793415
7550,-20,-19.99795481
7551,-19,-19.98797526
7552,-21,-19.99809551
7553,-20,-19.99811455
7554,-21,-20.00813341
7555,-21,-20.01805207
7556,-19,-20.00787155
7557,-21,-20.01779284
7558,-19,-20.00761491
7559,-20,-20.00753876
7560,-21,-20.01746337
7561,-19,-20.00728874
7562,-19,-19.99721585
7563,-20,-19.99724369
7564,-17,-19.96727126
7565,-19,-19.95759854
7566,-20,-19.95802256
7567,-19,-19.94844233
7568,-19,-19.93895791
7569,-19,-19.92956833
7570,-18,-19.91027265
7571,-21,-19.92116992
7572,-21,-19.93195822
7573,-20,-19.93263864
7574,-20,-19.93331225
7575,-19,-19.92397913
7576,-19,-19.91473934
7577,-20,-19.91559195
7578,-21,-19.92643603
7579,-20,-19.92717167
7580,-20,-19.92789995
7581,-20,-19.92862095
7582,-20,-19.92933474
7583,-19,-19.92004139
7584,-19,-19.91084098
7585,-21,-19.92173257
7586,-21,-19.93251524
7587,-18,-19.91319009
7588,-19,-19.90405819
7589,-21,-19.91501761
7590,-19,-19.90586743
7591,-21,-19.91680876
7592,-20,-19.91764067
7593,-20,-19.91846426
7594,-21,-19.92927962
7595,-19,-19.91998682
7596,-19,-19.91078696
7597,-21,-19.92167909
7598,-18,-19.9024623
7599,-20,-19.90343767
7600,-18,-19.8844033
7601,-19,-19.87555926
7602,-21,-19.88680367
7603,-20,-19.88793563
7604,-20,-19.88905628
7605,-21,-19.90016571
7606,-20,-19.90116406
7607,-21,-19.91215242
7608,-20,-19.91303089
7609,-18,-19.89390058
7610,-20,-19.89496158
7611,-20,-19.89601196
7612,-19,-19.88705184
7613,-20,-19.88818132
7614,-20,-19.88929951
7615,-19,-19.88040652
7616,-19,-19.87160245
7617,-20,-19.87288643
7618,-21,-19.88415756
7619,-19,-19.87531599
7620,-21,-19.88656283
7621,-19,-19.8776972
7622,-19,-19.86892023
7623,-19,-19.86023102
7624,-21,-19.87162871
7625,-20,-19.87291243
7626,-21,-19.8841833
7627,-21,-19.89534147
7628,-21,-19.90638805
7629,-19,-19.89732417
7630,-20,-19.89835093
7631,-21,-19.90936742
7632,-21,-19.92027375
7633,-21,-19.93107101
7634,-20,-19.9317603
7635,-21,-19.9424427
7636,-20,-19.94301827
7637,-16,-19.90358809
7638,-18,-19.88455221
7639,-21,-19.89570669
7640,-21,-19.90674962
7641,-21,-19.91768212
7642,-21,-19.9285053
7643,-21,-19.93922025
7644,-21,-19.94982805
7645,-20,-19.95032977
7646,-19,-19.94082647
7647,-21,-19.9514182
7648,-21,-19.96190402
7649,-20,-19.96228498
7650,-21,-19.97266213
7651,-21,-19.98293551
7652,-16,-19.94310615
7653,-20,-19.94367509
7654,-20,-19.94423834
7655,-21,-19.95479596
7656,-21,-19.965248
7657,-21,-19.97559552
7658,-19,-19.96583956
7659,-18,-19.94618117
7660,-20,-19.94671936
7661,-19,-19.93725216
7662,-19,-19.92787964
7663,-21,-19.93860084
7664,-19,-19.92921484
7665,-19,-19.91992269
7666,-20,-19.92072346
7667,-21,-19.93151623
7668,-20,-19.93220106
7669,-21,-19.94287905
7670,-21,-19.95345026
7671,-20,-19.95391576
7672,-21,-19.9643766
7673,-19,-19.95473284
7674,-20,-19.95518551
7675,-20,-19.95563365
7676,-18,-19.93607732
7677,-21,-19.94671654
7678,-20,-19.94724938
7679,-18,-19.92777688
7680,-21,-19.93849912
7681,-20,-19.93911412
7682,-21,-19.94972298
7683,-21,-19.96022575
7684,-20,-19.9606235
7685,-21,-19.97101726
7686,-18,-19.95130709
7687,-20,-19.95179402
7688,-21,-19.96227608
7689,-18,-19.94265332
7690,-20,-19.94322678
7691,-20,-19.94379452
7692,-20,-19.94435657
7693,-20,-19.944913
7694,-20,-19.94546387
7695,-15,-19.89600924
7696,-20,-19.89704914
7697,-18,-19.87807865
7698,-16,-19.83929787
7699,-20,-19.84090489
7700,-21,-19.85249584
7701,-21,-19.86397088
7702,-19,-19.85533117
7703,-19,-19.84677786
7704,-20,-19.84831008
7705,-20,-19.84982698
7706,-18,-19.83132871
7707,-21,-19.84301542
7708,-21,-19.85458527
7709,-19,-19.84603942
7710,-18,-19.82757902
7711,-20,-19.82930323
7712,-20,-19.8310102
7713,-19,-19.8227001
7714,-21,-19.8344731
7715,-21,-19.84612837
7716,-21,-19.85766708
7717,-20,-19.85909041
7718,-19,-19.85049951
7719,-21,-19.86199451
7720,-21,-19.87337457
7721,-18,-19.85464082
7722,-18,-19.83609441
7723,-20,-19.83773347
7724,-18,-19.81935613
7725,-20,-19.82116257
7726,-21,-19.83295095
7727,-20,-19.83462144
7728,-20,-19.83627522
7729,-21,-19.84791247
7730,-21,-19.85943335
7731,-20,-19.86083901
7732,-21,-19.87223062
7733,-21,-19.88350832
7734,-18,-19.86467323
7735,-21,-19.8760265
7736,-21,-19.88726624
7737,-21,-19.89839357
7738,-21,-19.90940964
7739,-20,-19.91031554
7740,-21,-19.92121239
7741,-21,-19.93200026
7742,-20,-19.93268026
7743,-19,-19.92335346
7744,-21,-19.93411992
7745,-18,-19.91477872
7746,-20,-19.91563094
7747,-20,-19.91647463
7748,-21,-19.92730988
7749,-20,-19.92803678
7750,-21,-19.93875641
7751,-21,-19.94936885
7752,-20,-19.94987516
7753,-20,-19.95037641
7754,-19,-19.94087265
7755,-21,-19.95146392
7756,-21,-19.96194928
7757,-20,-19.96232979
7758,-19,-19.95270649
7759,-21,-19.96317942
7760,-18,-19.94354763
7761,-21,-19.95411215
7762,-20,-19.95457103
7763,-15,-19.90502532
7764,-21,-19.91597507
7765,-20,-19.91681532
7766,-19,-19.90764716
7767,-21,-19.91857069
7768,-20,-19.91938499
7769,-19,-19.91019114
7770,-21,-19.92108922
7771,-19,-19.91187833
7772,-21,-19.92275955
7773,-21,-19.93353195
7774,-19,-19.92419663
7775,-19,-19.91495467
7776,-20,-19.91580512
7777,-19,-19.90664707
7778,-18,-19.8875806
7779,-21,-19.89870479
7780,-21,-19.90971775
7781,-21,-19.92062057
7782,-21,-19.93141436
7783,-20,-19.93210022
7784,-21,-19.94277922
7785,-21,-19.95335142
7786,-21,-19.96381791
7787,-21,-19.97417973
7788,-21,-19.98443793
7789,-20,-19.98459355
7790,-21,-19.99474762
7791,-18,-19.97480014
7792,-19,-19.96505214
7793,-19,-19.95540162
7794,-19,-19.9458476
7795,-21,-19.95638913
7796,-19,-19.94682524
7797,-20,-19.94735698
7798,-21,-19.95788341
7799,-21,-19.96830458
7800,-21,-19.97862153
7801,-18,-19.95883532
7802,-21,-19.96924697
7803,-20,-19.9695545
7804,-19,-19.95985895
7805,-20,-19.96026036
7806,-20,-19.96065776
7807,-21,-19.97105118
7808,-20,-19.97134067
7809,-20,-19.97162726
7810,-21,-19.98191099
7811,-21,-19.99209188
7812,-19,-19.98217096
7813,-21,-19.99234925
7814,-20,-19.99242576
7815,-19,-19.9825015
7816,-21,-19.99267649
7817,-21,-20.00274972
7818,-19,-19.99272222
7819,-21,-20.002795
7820,-21,-20.01276705
7821,-21,-20.02263938
7822,-19,-20.01241299
7823,-20,-20.01228886
7824,-19,-20.00216597
7825,-21,-20.01214431
7826,-20,-20.01202287
7827,-18,-19.99190264
7828,-16,-19.95198361
7829,-21,-19.96246377
7830,-20,-19.96283914
7831,-19,-19.95321075
7832,-21,-19.96367864
7833,-21,-19.97404185
7834,-17,-19.94430143
7835,-20,-19.94485842
7836,-21,-19.95540983
7837,-20,-19.95585574
7838,-21,-19.96629718
7839,-20,-19.96663421
7840,-20,-19.96696787
7841,-20,-19.96729819
7842,-21,-19.9776252
7843,-18,-19.95784895
7844,-21,-19.96827046
7845,-19,-19.95858776
7846,-20,-19.95900188
7847,-21,-19.96941186
7848,-21,-19.97971774
7849,-21,-19.98992057
7850,-21,-20.00002136
7851,-21,-20.01002115
7852,-18,-19.98992094
7853,-19,-19.98002173
7854,-19,-19.97022151
7855,-20,-19.97051929
7856,-20,-19.9708141
7857,-21,-19.98110596
7858,-19,-19.9712949
7859,-20,-19.97158195
7860,-18,-19.95186613
7861,-18,-19.93234747
7862,-19,-19.923024
7863,-20,-19.92379376
7864,-21,-19.93455582
7865,-20,-19.93521026
7866,-21,-19.94585816
7867,-20,-19.94639958
7868,-17,-19.91693558
7869,-21,-19.92776622
7870,-20,-19.92848856
7871,-21,-19.93920368
7872,-19,-19.92981164
7873,-20,-19.93051352
7874,-21,-19.94120839
7875,-20,-19.9417963
7876,-19,-19.93237834
7877,-20,-19.93305456
7878,-21,-19.94372401
7879,-20,-19.94428677
7880,-21,-19.9548439
7881,-21,-19.96529547
7882,-20,-19.96564251
7883,-19,-19.95598609
7884,-21,-19.96642622
7885,-21,-19.97676196
7886,-18,-19.95699434
7887,-21,-19.9674244
7888,-21,-19.97775016
7889,-21,-19.98797265
7890,-21,-19.99809293
7891,-21,-20.008112
7892,-20,-20.00803088
7893,-19,-19.99795057
7894,-18,-19.97797106
7895,-21,-19.98819135
7896,-19,-19.97830944
7897,-21,-19.98852634
7898,-21,-19.99864108
7899,-21,-20.00865467
7900,-19,-19.99856812
7901,-20,-19.99858244
7902,-21,-20.00859662
7903,-18,-19.98851065
7904,-21,-19.99862555
7905,-20,-19.99863929
7906,-18,-19.9786529
7907,-20,-19.97886637
7908,-17,-19.9490777
7909,-21,-19.95958693
7910,-19,-19.94999106
7911,-20,-19.95049115
7912,-21,-19.96098624
7913,-20,-19.96137637
7914,-20,-19.96176261
7915,-21,-19.97214498
7916,-21,-19.98242353
7917,-21,-19.9925993
7918,-21,-20.00267331
7919,-18,-19.98264657
7920,-19,-19.97282011
7921,-18,-19.95309191
7922,-21,-19.96356099
7923,-19,-19.95392538
7924,-20,-19.95438612
7925,-21,-19.96484226
7926,-20,-19.96519384
7927,-21,-19.9755419
7928,-21,-19.98578648
7929,-20,-19.98592862
7930,-20,-19.98606933
7931,-18,-19.96620864
7932,-21,-19.97654655
7933,-21,-19.98678109
7934,-20,-19.98691327
7935,-21,-19.99704414
7936,-21,-20.0070737
7937,-21,-20.01700296
7938,-20,-20.01683293
7939,-19,-20.0066646
7940,-21,-20.01659796
7941,-21,-20.02643198
7942,-21,-20.03616766
7943,-21,-20.04580598
7944,-20,-20.04534792
7945,-19,-20.03489444
7946,-21,-20.0445455
7947,-19,-20.03410004
7948,-21,-20.04375904
7949,-19,-20.03332145
7950,-21,-20.04298824
7951,-21,-20.05255836
7952,-18,-20.03203277
7953,-19,-20.02171245
7954,-18,-20.00149532
7955,-20,-20.00148037
7956,-20,-20.00146556
7957,-19,-19.99145091
7958,-20,-19.9915364
7959,-21,-20.00162104
7960,-20,-20.00160482
7961,-17,-19.97158878
7962,-18,-19.95187289
7963,-20,-19.95235416
7964,-21,-19.96283062
7965,-20,-19.96320231
7966,-20,-19.96357029
7967,-19,-19.95393459
7968,-21,-19.96439524
7969,-19,-19.95475129
7970,-20,-19.95520377
7971,-21,-19.96565174
7972,-20,-19.96599522
7973,-21,-19.97633527
7974,-16,-19.93657191
7975,-21,-19.9472062
7976,-21,-19.95773413
7977,-20,-19.95815679
7978,-17,-19.92857522
7979,-21,-19.93928947
7980,-20,-19.93989658
7981,-21,-19.95049761
7982,-20,-19.95099264
7983,-20,-19.95148271
7984,-20,-19.95196788
7985,-15,-19.9024482
7986,-20,-19.90342372
7987,-19,-19.89438948
7988,-21,-19.90544559
7989,-21,-19.91639113
7990,-21,-19.92722722
7991,-21,-19.93795495
7992,-21,-19.9485754
7993,-19,-19.93908965
7994,-21,-19.94969875
7995,-19,-19.94020176
7996,-20,-19.94079974
7997,-18,-19.92139175
7998,-20,-19.92217783
7999,-21,-19.93295605
8000,-20,-19.93362649
8001,-21,-19.94429023
8002,-21,-19.95484732
8003,-20,-19.95529885
8004,-19,-19.94574586
8005,-21,-19.9562884
8006,-20,-19.95672552
8007,-21,-19.96715826
8008,-20,-19.96748668
8009,-21,-19.97781181
8010,-19,-19.9680337
8011,-18,-19.94835336
8012,-20,-19.94886983
8013,-20,-19.94938113
8014,-21,-19.95988732
8015,-20,-19.96028844
8016,-20,-19.96068556
8017,-19,-19.9510787
8018,-19,-19.94156792
8019,-21,-19.95215224
8020,-21,-19.96263071
8021,-20,-19.96300441
8022,-18,-19.94337436
8023,-21,-19.95394062
8024,-19,-19.94440121
8025,-21,-19.9549572
8026,-21,-19.96540763
8027,-21,-19.97575355
8028,-21,-19.98599602
8029,-20,-19.98613606
8030,-21,-19.9962747
8031,-20,-19.99631195
8032,-21,-20.00634883
8033,-21,-20.01628534
8034,-18,-19.99612249
8035,-21,-20.00616126
8036,-20,-20.00609965
8037,-19,-19.99603865
8038,-21,-20.00607827
8039,-21,-20.01601749
8040,-21,-20.02585731
8041,-21,-20.03559874
8042,-20,-20.03524275
8043,-17,-20.00489032
8044,-21,-20.01484142
8045,-20,-20.01469301
8046,-21,-20.02454608
8047,-20,-20.02430061
8048,-21,-20.03405761
8049,-21,-20.04371703
8050,-21,-20.05327986
8051,-18,-20.03274706
8052,-21,-20.04241959
8053,-19,-20.0319954
8054,-21,-20.04167544
8055,-21,-20.05125869
8056,-20,-20.0507461
8057,-20,-20.05023864
8058,-16,-20.00973625
8059,-19,-19.99963889
8060,-21,-20.0096425
8061,-21,-20.01954608
8062,-21,-20.02935062
8063,-20,-20.02905711
8064,-19,-20.01876654
8065,-20,-20.01857887
8066,-18,-19.99839309
8067,-20,-19.99840915
8068,-21,-20.00842506
8069,-21,-20.01834081
8070,-20,-20.0181574
8071,-21,-20.02797583
8072,-20,-20.02769607
8073,-21,-20.03741911
8074,-21,-20.04704492
8075,-21,-20.05657447
8076,-20,-20.05600873
8077,-20,-20.05544864
8078,-17,-20.02489415
8079,-19,-20.01464521
8080,-18,-19.99449876
8081,-21,-20.00455377
8082,-21,-20.01450823
8083,-19,-20.00436315
8084,-18,-19.98431952
8085,-21,-19.99447632
8086,-19,-19.98453156
8087,-21,-19.99468625
8088,-19,-19.98473938
8089,-21,-19.99489199
8090,-20,-19.99494307
8091,-21,-20.00499364
8092,-21,-20.0149437
8093,-17,-19.98479427
8094,-18,-19.96494632
8095,-21,-19.97529686
8096,-21,-19.98554389
8097,-21,-19.99568845
8098,-20,-19.99573157
8099,-20,-19.99577425
8100,-21,-20.00581651
8101,-21,-20.01575834
8102,-21,-20.02560076
8103,-17,-19.99534475
8104,-18,-19.97539131
8105,-21,-19.98563739
8106,-18,-19.96578102
8107,-20,-19.96612321
8108,-16,-19.92646198
8109,-21,-19.93719736
8110,-21,-19.94782538
8111,-19,-19.93834713
8112,-20,-19.93896366
8113,-19,-19.92957402
8114,-21,-19.94027828
8115,-21,-19.9508755
8116,-21,-19.96136674
8117,-21,-19.97175308
8118,-21,-19.98203555
8119,-20,-19.98221519
8120,-21,-19.99239304
8121,-20,-19.99246911
8122,-20,-19.99254442
8123,-19,-19.98261897
8124,-21,-19.99279278
8125,-20,-19.99286485
8126,-19,-19.98293621
8127,-21,-19.99310684
8128,-19,-19.98317578
8129,-17,-19.95334402
8130,-21,-19.96381058
8131,-21,-19.97417247
8132,-18,-19.95443075
8133,-21,-19.96488644
8134,-19,-19.95523758
8135,-21,-19.9656852
8136,-20,-19.96602835
8137,-19,-19.95636806
8138,-20,-19.95680438
8139,-18,-19.93723634
8140,-21,-19.94786398
8141,-18,-19.92838534
8142,-21,-19.93910148
8143,-18,-19.91971047
8144,-20,-19.92051336
8145,-21,-19.93130823
8146,-21,-19.94199515
8147,-17,-19.9125752
8148,-19,-19.90344944
8149,-20,-19.90441495
8150,-21,-19.9153708
8151,-21,-19.92621709
8152,-21,-19.93695492
8153,-19,-19.92758537
8154,-21,-19.93830952
8155,-21,-19.94892642
8156,-21,-19.95943716
8157,-20,-19.95984279
8158,-21,-19.97024436
8159,-19,-19.96054192
8160,-20,-19.9609365
8161,-17,-19.93132713
8162,-21,-19.94201386
8163,-20,-19.94259372
8164,-20,-19.94316778
8165,-18,-19.92373611
8166,-21,-19.93449875
8167,-20,-19.93515376
8168,-20,-19.93580222
8169,-21,-19.9464442
8170,-19,-19.93697976
8171,-19,-19.92760996
8172,-21,-19.93833386
8173,-20,-19.93895052
8174,-19,-19.92956102
8175,-20,-19.93026541
8176,-17,-19.90096275
8177,-21,-19.91195312
8178,-19,-19.90283359
8179,-19,-19.89380526
8180,-20,-19.8948672
8181,-21,-19.90591853
8182,-20,-19.90685935
8183,-19,-19.89779075
8184,-19,-19.88881285
8185,-19,-19.87992472
8186,-21,-19.89112547
8187,-21,-19.90221422
8188,-20,-19.90319207
8189,-17,-19.87416015
8190,-21,-19.88541855
8191,-20,-19.88656437
8192,-21,-19.89769872
8193,-20,-19.89872173
8194,-19,-19.88973452
8195,-21,-19.90083717
8196,-21,-19.9118288
8197,-20,-19.91271051
8198,-19,-19.90358341
8199,-20,-19.90454757
8200,-21,-19.9155021
8201,-21,-19.92634708
8202,-18,-19.90708361
8203,-19,-19.89801277
8204,-20,-19.89903264
8205,-20,-19.90004232
8206,-21,-19.91104189
8207,-21,-19.92193147
8208,-19,-19.91271216
8209,-20,-19.91358504
8210,-21,-19.92444919
8211,-21,-19.93520469
8212,-18,-19.91585265
8213,-20,-19.91669412
8214,-20,-19.91752718
8215,-20,-19.91835191
8216,-19,-19.90916839
8217,-18,-19.89007671
8218,-19,-19.88117594
8219,-21,-19.89236418
8220,-21,-19.90344054
8221,-20,-19.90440613
8222,-21,-19.91536207
